id,name,complex,district,eupmyeon,sector_code,sector,sector_group,product,workers_band,workers,reg_type,first_registered,mfg_area_band,address,sites,source,as_of,founded,tags
x2267,주신메드,산단 외,수성구,,,의료용품 도매업,의료·바이오,,10~49명,10,,,,대구광역시 수성구 국채보상로202길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2268,주식회사 세라크래프트,산단 외,달서구,,,정형 외과용 및 신체 보정용 기기 제조업,기타 제조,,10~49명,11,,,,대구광역시 달서구 성서공단로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2269,주식회사만랩,산단 외,동구,,,전기용 기계ㆍ장비 및 관련 기자재 도매업,전기·전자,,1~9명,9,,,,대구광역시 동구 동부로30길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2270,주식회사삼소,산단 외,동구,,,그 외 자동차용 신품 부품 제조업,자동차·부품,,1~9명,4,,,,대구광역시 동구 경안로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2271,주식회사엘유엘코리아(LUL KOREA Co. Ltd.),산단 외,동구,,,모터사이클 제조업,기타 제조,,1~9명,3,,,,대구광역시 동구 동부로30길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2272,㈜코리아아이티아카데미 대구,산단 외,중구,,,서적  잡지 및 기타 인쇄물 도매업,기타 제조,,10~49명,10,,,,대구광역시 중구 중앙대로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2273,광동건설(주),산단 외,군위군,,,유리 및 창호 공사업,기타 제조,,1~9명,3,,,,대구광역시 군위군 산성면 산성가음로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2274,더퍼스트메디칼주식회사,산단 외,동구,,,의료 기기 도매업,의료·바이오,,1~9명,5,,,,대구광역시 동구 이노밸리로54길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2275,(주)올리브셰프,산단 외,달서구,,,산업용 농ㆍ축산물  섬유 원료 및 동물 중개업,섬유·패션,,1~9명,8,,,,대구광역시 달서구 월배로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2276,주식회사유니티,산단 외,동구,,,컴퓨터 및 주변장치  소프트웨어 도매업,소프트웨어·IT,,1~9명,7,,,,대구광역시 동구 동부로30길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2277,(주)제로플러스,산단 외,달성군,,,사무용 가구 및 기기 도매업,기타 제조,,1~9명,6,,,,대구광역시 달성군 화원읍 성천로42길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2278,주식회사파이로심,산단 외,남구,,,유선 통신장비 제조업,전기·전자,,1~9명,6,,,,대구광역시 남구 대명역2길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2279,영라인(주),산단 외,북구,,,1차 금속제품 도매업,기계·금속,,10~49명,20,,,,대구광역시 북구 매천로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2280,주식회사필넷,산단 외,수성구,,,전자상거래 소매업,전기·전자,,1~9명,6,,,,대구광역시 수성구 들안로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2281,주식회사디에스네트웍크,산단 외,남구,,,통신ㆍ방송장비 및 부품 도매업,기계·금속,,1~9명,4,,,,대구광역시 남구 중앙대로29길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2282,(주)루멘일렉스,산단 외,북구,,,전구  램프 및 조명장치 도매업,전기·전자,,1~9명,6,,,,대구광역시 북구 침산남로서9길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2283,주주산업(주),산단 외,달성군,,,산업용 트럭 및 적재기 제조업,기타 제조,,10~49명,20,,,,대구광역시 달성군 논공읍 논공중앙로34길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2284,(주)혜인디엔씨,산단 외,동구,,,트레일러 및 세미 트레일러 제조업,자동차·부품,,1~9명,7,,,,대구광역시 동구 동내로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2285,주식회사유한이엔지,산단 외,북구,,,그 외 자동차용 신품 부품 제조업,자동차·부품,,1~9명,3,,,,대구광역시 북구 3공단로25길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2286,주식회사대경네트웍스,산단 외,달서구,,,통신ㆍ방송장비 및 부품 도매업,기계·금속,,1~9명,4,,,,대구광역시 달서구 계대동문로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2287,(주)나노시스대구공장,산단 외,달성군,,,그 외 기타 전자 부품 제조업,전기·전자,,50~299명,84,,,,대구광역시 달성군 논공읍 논공로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2288,(주)유성종합상사,산단 외,북구,,,전기용 기계ㆍ장비 및 관련 기자재 도매업,전기·전자,,1~9명,3,,,,대구광역시 북구 유통단지로21길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2289,(주)카이로스,산단 외,중구,,,의료 기기 도매업,의료·바이오,,1~9명,9,,,,대구광역시 중구 국채보상로139길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2290,(주)리얼디멘션,산단 외,북구,,,응용 소프트웨어 개발 및 공급업,소프트웨어·IT,,10~49명,15,,,,대구광역시 북구 경대로17길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2291,주식회사백억축산,산단 외,달서구,,,육류 도매업,식품,,1~9명,6,,,,대구광역시 달서구 앞산순환로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2292,주식회사현대철강,산단 외,달서구,,,1차 금속제품 도매업,기계·금속,,1~9명,4,,,,대구광역시 달서구 달서대로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2293,주식회사 오하나,산단 외,중구,,,화장품 및 화장용품 도매업,화학·에너지,,1~9명,5,,,,대구광역시 중구 동덕로30길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2294,주식회사한별컴퍼니,산단 외,달서구,,,통신ㆍ방송장비 및 부품 도매업,기계·금속,,1~9명,6,,,,대구광역시 달서구 달구벌대로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2295,주식회사 우원가설,산단 외,수성구,,,기타 산업용 기계 및 장비 임대업,기계·금속,,1~9명,3,,,,대구광역시 수성구 만촌로8길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2296,주식회사아진엘리베이터,산단 외,달서구,,,기타 일반 기계 및 장비 수리업,기계·금속,,10~49명,17,,,,대구광역시 달서구 와룡로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2297,주식회사 엔집,산단 외,수성구,,,응용 소프트웨어 개발 및 공급업,소프트웨어·IT,,10~49명,10,,,,대구광역시 수성구 상록로16길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2298,주식회사예일시스템,산단 외,북구,,,전자 응용 절삭기계 제조업,전기·전자,,1~9명,4,,,,대구광역시 북구 유통단지로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2299,주)오서에너지,산단 외,동구,,,전기용 기계ㆍ장비 및 관련 기자재 도매업,전기·전자,,1~9명,4,,,,대구광역시 동구 메디밸리로8길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2300,주식회사여우,산단 외,달서구,,,응용 소프트웨어 개발 및 공급업,소프트웨어·IT,,1~9명,6,,,,대구광역시 달서구 진천로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2301,주식회사두원이엔지,산단 외,달서구,,,수동식 식품 가공 기기 및 금속 주방용기 제조업,식품,,1~9명,6,,,,대구광역시 달서구 성서로71길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2302,주식회사대영하우징,산단 외,달성군,,,골재  벽돌 및 시멘트 도매업,기타 제조,,1~9명,3,,,,대구광역시 달성군 옥포읍 이팝나무길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2303,주식회사대림케미,산단 외,달서구,,,치약  비누 및 기타 세제 제조업,기타 제조,,1~9명,3,,,,대구광역시 달서구 달구벌대로240길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2304,주식회사 에이스상사,산단 외,북구,,,자동차 중고 부품 및 내장품 판매업,자동차·부품,,1~9명,8,,,,대구광역시 북구 동호길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2305,주식회사소담건설,산단 외,군위군,,,유리 및 창호 공사업,기타 제조,,1~9명,3,,,,대구광역시 군위군 군위읍 군청로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2306,주식회사햇빛(HAETBIT),산단 외,달성군,,,기타 음ㆍ식료품 위주 종합 소매업,식품,,10~49명,10,,,,대구광역시 달성군 논공읍 안씩실길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2307,주식회사 대림엔지니어링,산단 외,북구,,,기타 엔지니어링 서비스업,기타 서비스,,10~49명,25,,,,대구광역시 북구 호국로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2308,주식회사 문창산업,산단 외,동구,,,플라스틱 창호 제조업,화학·에너지,,1~9명,3,,,,대구광역시 동구 율암로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2309,주식회사세종바이오,산단 외,동구,,,치약  비누 및 기타 세제 제조업,기타 제조,,1~9명,4,,,,대구광역시 동구 반야월북로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2310,(주)한국플러스팜,산단 외,동구,,,전자상거래 소매업,전기·전자,,1~9명,9,,,,대구광역시 동구 동내로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2311,주식회사와이제이케어,산단 외,중구,,,의료용품 도매업,의료·바이오,,1~9명,3,,,,대구광역시 중구 이천로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2312,(주)태양광솔라에너지,산단 외,달성군,,,금속 문  창  셔터 및 관련제품 제조업,기계·금속,,1~9명,3,,,,대구광역시 달성군 화원읍 성화로6길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2313,주식회사브이에스팜텍,산단 외,달서구,,,기타 인문 및 사회과학 연구개발업,기타 서비스,,10~49명,16,,,,대구광역시 달서구 성서4차첨단로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2314,주식회사 디티에스,산단 외,수성구,,,응용 소프트웨어 개발 및 공급업,소프트웨어·IT,,1~9명,3,,,,대구광역시 수성구 알파시티1로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2315,주식회사영유진,산단 외,군위군,,,전자상거래 소매업,전기·전자,,1~9명,9,,,,대구광역시 군위군 군위읍 중앙길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2316,주식회사 한민건설,산단 외,달성군,,,유리 및 창호 공사업,기타 제조,,1~9명,9,,,,대구광역시 달성군 다사읍 세천로6길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2317,티끌모아,산단 외,서구,,,속옷 및 잠옷 제조업,기타 제조,,10~49명,11,,,,대구광역시 서구 와룡로70길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2318,대한디에이치개발(주),산단 외,수성구,,,유리 및 창호 공사업,기타 제조,,1~9명,3,,,,대구광역시 수성구 지범로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2319,(주)순진식품농업회사법인,산단 외,달성군,,,두부 및 유사 식품 제조업,식품,,1~9명,6,,,,대구광역시 달성군 현풍읍 지동길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2320,주식회사더플러스,산단 외,달성군,,,육류 도매업,식품,,1~9명,6,,,,대구광역시 달성군 옥포읍 옥포로111길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2321,(주)월드도이치오토모빌,산단 외,서구,,,자동차 신품 판매업,자동차·부품,,1~9명,3,,,,대구광역시 서구 문화로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2322,모던라인주식회사,산단 외,수성구,,,기타 건축용 나무제품 제조업,기타 제조,,10~49명,10,,,,대구광역시 수성구 알파시티2로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2323,주식회사진텍,산단 외,북구,,,톱 및 호환성 공구 제조업,기계·금속,,1~9명,6,,,,대구광역시 북구 3공단로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2324,진영건설산업(주),산단 외,달성군,,,포장 공사업,기타 제조,,1~9명,4,,,,대구광역시 달성군 옥포읍 원전1길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2325,파서블메디텍주식회사,산단 외,동구,,,의료용품 도매업,의료·바이오,,1~9명,4,,,,대구광역시 동구 이노밸리로54길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2326,주식회사청안건설,산단 외,달서구,,,포장 공사업,기타 제조,,1~9명,4,,,,대구광역시 달서구 월배로32길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2327,(주)코리아요리아카데미대구,산단 외,중구,,,서적  잡지 및 기타 인쇄물 도매업,기타 제조,,10~49명,24,,,,대구광역시 중구 중앙대로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2328,(주)수명이엠에스,산단 외,북구,,,1차 금속제품 도매업,기계·금속,,1~9명,4,,,,대구광역시 북구 학정로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2329,주식회사진영부러쉬,산단 외,중구,,,사무 및 회화용품 제조업,기타 제조,,1~9명,4,,,,대구광역시 중구 서성로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2330,주식회사 에이엘텍,산단 외,달서구,,,일반용 전기 조명장치 제조업,전기·전자,,1~9명,8,,,,대구광역시 달서구 성서공단로11길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2331,(주)할리케이,산단 외,서구,,,기타 직물제품 제조업,섬유·패션,,1~9명,3,,,,대구광역시 서구 큰장로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2332,주식회사 엔제이컴퍼니,산단 외,중구,,,육류 도매업,식품,,10~49명,10,,,,대구광역시 중구 달구벌대로447길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2333,주식회사플리퍼코퍼레이션,산단 외,동구,,,데이터베이스 및 온라인 정보 제공업,소프트웨어·IT,,1~9명,8,,,,대구광역시 동구 동대구로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2334,(주)경진이엔씨,산단 외,동구,,,기타 엔지니어링 서비스업,기타 서비스,,10~49명,25,,,,대구광역시 동구 동부로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2335,대구달성현대상용서비스(주),산단 외,달성군,,,건설 및 채광용 기계장비 제조업,기계·금속,,10~49명,17,,,,대구광역시 달성군 논공읍 비슬로262길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2336,주식회사창시스,산단 외,수성구,,,응용 소프트웨어 개발 및 공급업,소프트웨어·IT,,1~9명,4,,,,대구광역시 수성구 알파시티1로42길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2337,오리엔트,산단 외,동구,,,기타 목재 가구 제조업,기타 제조,,10~49명,17,,,,대구광역시 동구 팔공로51길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2338,대구식품주식회사,산단 외,서구,,,육류 도매업,식품,,10~49명,13,,,,대구광역시 서구 북비산로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2339,(주)경림메디칼,산단 외,수성구,,,의약품 도매업,의료·바이오,,1~9명,5,,,,대구광역시 수성구 국채보상로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2340,주식회사고려레이저,산단 외,북구,,,분말 야금제품 제조업,기타 제조,,1~9명,3,,,,대구광역시 북구 유통단지로21길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2341,대림식재료주식회사,산단 외,북구,,,섬유  의복  신발 및 가죽제품 중개업 / 목재 및 건축,섬유·패션,,10~49명,10,,,,대구광역시 북구 칠곡중앙대로46길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2342,주식회사엘제이테크(LJtechCo.Ltd),산단 외,달서구,,,그 외 자동차용 신품 부품 제조업,자동차·부품,,10~49명,42,,,,대구광역시 달서구 성서4차첨단로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2343,(주)은성산업건설,산단 외,달서구,,,유리 및 창호 공사업,기타 제조,,1~9명,7,,,,대구광역시 달서구 달구벌대로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2344,대구개인택시운송조합제5충전소,산단 외,북구,,,운송장비용 가스 충전업,기계·금속,,1~9명,5,,,,대구광역시 북구 팔달로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2345,(주)인츠전산,산단 외,수성구,,,기타 인쇄관련 산업,기타 제조,,1~9명,8,,,,대구광역시 수성구 수성로32길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2346,주식회사성원통신,산단 외,중구,,,통신ㆍ방송장비 및 부품 도매업,기계·금속,,10~49명,15,,,,대구광역시 중구 대봉로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2347,비엠건설주식회사,산단 외,달성군,,,포장 공사업,기타 제조,,1~9명,5,,,,대구광역시 달성군 가창면 가창로220길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2348,주식회사성원금속천황금속지점,산단 외,북구,,,금속류 원료 재생업,기계·금속,,1~9명,5,,,,대구광역시 북구 오봉로36길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2349,주식회사대일켐,산단 외,북구,,,기타 화학 물질 및 화학제품 도매업,화학·에너지,,1~9명,9,,,,대구광역시 북구 오봉로22길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2350,주식회사태현페브릭,산단 외,북구,,,화학섬유직물 직조업,섬유·패션,,1~9명,4,,,,대구광역시 북구 검단로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2351,(주)수성정비서비스,산단 외,수성구,,,트레일러 및 세미 트레일러 제조업,자동차·부품,,10~49명,17,,,,대구광역시 수성구 유니버시아드로68길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2352,주식회사경일케미칼,산단 외,서구,,,치약  비누 및 기타 세제 제조업,기타 제조,,1~9명,4,,,,대구광역시 서구 와룡로98길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2353,제이아이홀딩스,산단 외,달서구,,,서적  잡지 및 기타 인쇄물 도매업,기타 제조,,1~9명,3,,,,대구광역시 달서구 월배로80길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2354,주식회사 닉스엔지니어링,산단 외,북구,,,유리 및 창호 공사업,기타 제조,,1~9명,4,,,,대구광역시 북구 동변로23길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2355,산시스템주식회사,산단 외,달성군,,,전자 응용 절삭기계 제조업,전기·전자,,10~49명,10,,,,대구광역시 달성군 하빈면 하빈남로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2356,(주)타임리,산단 외,수성구,,,응용 소프트웨어 개발 및 공급업,소프트웨어·IT,,10~49명,16,,,,대구광역시 수성구 알파시티1로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2357,(주)아이티아이,산단 외,북구,,,전기ㆍ전자 및 정밀 기기 수리업,전기·전자,,1~9명,7,,,,대구광역시 북구 동암로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2358,주식회사탑애드피아,산단 외,동구,,,간판 및 광고물 제조업,기타 제조,,1~9명,3,,,,대구광역시 동구 팔공로32길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2359,주식회사나래씨엔디,산단 외,동구,,,응용 소프트웨어 개발 및 공급업,소프트웨어·IT,,1~9명,5,,,,대구광역시 동구 율하서로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2360,(주)네오데이즈코리아,산단 외,북구,,,응용 소프트웨어 개발 및 공급업,소프트웨어·IT,,1~9명,3,,,,대구광역시 북구 칠성남로38길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2361,칠곡한서타운관리사무소,산단 외,북구,,,중고 가전제품 및 통신장비 소매업,전기·전자,,1~9명,6,,,,대구광역시 북구 동암로7길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2362,(주)서광기계,산단 외,달서구,,,산업 처리공정 제어장비 제조업,기계·금속,,1~9명,3,,,,대구광역시 달서구 성서로36길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2363,(주)한양아이엔디,산단 외,북구,,,기타 엔지니어링 서비스업,기타 서비스,,1~9명,8,,,,대구광역시 북구 동변로13길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2364,(주)아르떼모아,산단 외,남구,,,전자상거래 소매업,전기·전자,,10~49명,19,,,,대구광역시 남구 대명로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2365,진원소방주식회사,산단 외,달성군,,,기타 산업용 기계 및 장비 도매업,기계·금속,,1~9명,6,,,,대구광역시 달성군 화원읍 비슬로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2366,주식회사 더크리드,산단 외,달서구,,,안경 및 안경렌즈 제조업,의료·바이오,,1~9명,8,,,,대구광역시 달서구 성서공단로51길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2367,(주)명보시계,산단 외,동구,,,시계 및 귀금속 제품 도매업,기계·금속,,10~49명,25,,,,대구광역시 동구 동부로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2368,주식회사석곡이엔씨,산단 외,달성군,,,1차 금속제품 도매업,기계·금속,,1~9명,5,,,,대구광역시 달성군 논공읍 비슬로366길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2369,주식회사에이스창호,산단 외,달성군,,,금속 문  창  셔터 및 관련제품 제조업,기계·금속,,10~49명,19,,,,대구광역시 달성군 논공읍 노이2길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2370,대한건설시험원주식회사,산단 외,북구,,,기타 엔지니어링 서비스업,기타 서비스,,1~9명,5,,,,대구광역시 북구 도남중앙로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2371,주식회사현풍점기아오토큐,산단 외,달성군,,,자동차 전문 수리업,자동차·부품,,1~9명,9,,,,대구광역시 달성군 현풍읍 현풍동로18길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2372,지오메디텍(주),산단 외,남구,,,전기식 진단 및 요법 기기 제조업,의료·바이오,,1~9명,7,,,,대구광역시 남구 대명로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2373,주식회사아영정밀,산단 외,달성군,,,전자 응용 절삭기계 제조업,전기·전자,,10~49명,15,,,,대구광역시 달성군 하빈면 묘동1길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2018,
x2374,주식회사만석,산단 외,동구,,,중고 자동차 판매업,자동차·부품,,1~9명,3,,,,대구광역시 동구 안심로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2375,주식회사탑트레이딩,산단 외,중구,,,자동차 중고 부품 및 내장품 판매업,자동차·부품,,1~9명,3,,,,대구광역시 중구 중앙대로65길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2376,주식회사석테크,산단 외,북구,,,그 외 기타 분류 안된 금속 가공제품 제조업,기계·금속,,1~9명,5,,,,대구광역시 북구 조야로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2377,주식회사어반클래지(URBANCLASSYInc.),산단 외,중구,,,화장품 및 화장용품 도매업,화학·에너지,,1~9명,3,,,,대구광역시 중구 종로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2378,창일엔지니어링 주식회사,산단 외,수성구,,,기타 엔지니어링 서비스업,기타 서비스,,10~49명,18,,,,대구광역시 수성구 국채보상로186길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2379,주식회사 네오알리,산단 외,북구,,,응용 소프트웨어 개발 및 공급업,소프트웨어·IT,,10~49명,12,,,,대구광역시 북구 대학로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2380,농업회사법인주식회사뉴태평(NEWTAEPYUNG),산단 외,북구,,,가금류 가공 및 저장 처리업,기계·금속,,1~9명,9,,,,대구광역시 북구 문주길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2381,아성전자주식회사,산단 외,달서구,,,전기용 기계ㆍ장비 및 관련 기자재 도매업,전기·전자,,1~9명,5,,,,대구광역시 달서구 성서공단로22안길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2382,주식회사딥하이,산단 외,북구,,,응용 소프트웨어 개발 및 공급업,소프트웨어·IT,,10~49명,15,,,,대구광역시 북구 검단로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2383,프레임웍스,산단 외,중구,,,시각 디자인업,기타 서비스,,10~49명,10,,,,대구광역시 중구 국채보상로150길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2384,주식회사창진에스씨/SMT사업부,산단 외,달성군,,,그 외 기타 전자 부품 제조업,전기·전자,,1~9명,5,,,,대구광역시 달성군 다사읍 세천로7길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2385,남문에스앤에프,산단 외,달서구,,,조미료 도매업,식품,,10~49명,12,,,,대구광역시 달서구 성서공단로51길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2386,주식회사 건보건설,산단 외,북구,,,유리 및 창호 공사업,기타 제조,,1~9명,7,,,,대구광역시 북구 성북로5길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2387,주식회사에스지테크(SGTECH),산단 외,달성군,,,음ㆍ식료품 및 담배 가공기계 제조업,식품,,1~9명,7,,,,대구광역시 달성군 논공읍 논공로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2388,주식회사 영진사이언스,산단 외,북구,,,의료 기기 도매업,의료·바이오,,1~9명,3,,,,대구광역시 북구 동북로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2389,(주)로보아이,산단 외,수성구,,,산업용 로봇 제조업,로봇,,10~49명,13,,,,대구광역시 수성구 알파시티1로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2390,주식회사에스더블유컴퍼니,산단 외,서구,,,가죽의복 제조업,섬유·패션,,10~49명,19,,,,대구광역시 서구 평리로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2391,주식회사 브리즈,산단 외,달서구,,,방직용 섬유 및 실 도매업,섬유·패션,,1~9명,4,,,,대구광역시 달서구 성서서로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2392,(주)하나특운,산단 외,달서구,,,일반 화물 자동차 운송업,자동차·부품,,1~9명,4,,,,대구광역시 달서구 성서공단로22안길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2393,주식회사에이치이바이오,산단 외,동구,,,전자상거래 소매업,전기·전자,,1~9명,8,,,,대구광역시 동구 반야월북로27길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2394,한신윤활유상사주식회사,산단 외,서구,,,액체 연료 및 관련제품 도매업,화학·에너지,,10~49명,14,,,,대구광역시 서구 염색공단천로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2395,주식회사아세아로직스,산단 외,달서구,,,일반 화물 자동차 운송업,자동차·부품,,1~9명,5,,,,대구광역시 달서구 달서대로85길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2396,(주)한신글로벌,산단 외,달서구,,,유리 및 창호 공사업,기타 제조,,1~9명,3,,,,대구광역시 달서구 와룡로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
