자료생성년월,사업장명,사업자등록번호,사업장가입상태코드,사업장도로명상세주소,사업장지번상세주소,법정동주소광역시도코드,사업장업종코드,사업장업종코드명,적용일자,재등록일자,탈퇴일자,가입자수,신규취득자수,상실가입자수
2026-07,국부전기주식회사/상용/25~26년 대구본부 달성전력지사 지중송전 협력회사 공사(구 지중송전위탁정비공사),134868,1,대구광역시 달성군 화원읍 비슬로539길,대구광역시 달성군 화원읍,27,452126,내부 전기배선 공사업,2025-01-01,,,8,0,1
2026-07,보성전기(주)/상용/25년 경북본부군위지사 협력사 공사,329860,1,대구광역시 군위군 군위읍 중앙5길,대구광역시 군위군 군위읍,27,452125,일반 전기 공사업,2025-01-01,,,15,0,0
2026-07,우일기업（주）/일용/대구 동인동 주상복합 건축설비공사,502811,1,,대구광역시 중구 동인동1가,27,452104,배관 및 냉ㆍ난방 공사업,2024-12-09,,,4,2,0
2026-07,스위치 주식회사,887860,1,대구광역시 남구 명덕로,대구광역시 남구 대명동,27,525103,전자상거래 소매 중개업,2024-12-01,,,9,0,0
2026-07,주식회사 에이온아이티,867810,1,대구광역시 동구 팔공로,대구광역시 동구 봉무동,27,721000,컴퓨터 시스템 통합 자문 및 구축 서비스업,2024-12-06,,,4,0,0
2026-07,주식회사 리마크,237870,1,대구광역시 남구 봉덕로,대구광역시 남구 봉덕동,27,703014,비주거용 건물 개발 및 공급업,2024-12-01,,,4,0,0
2026-07,우리관리(주)장기파랑새마을,114812,1,대구광역시 달서구 한들로,대구광역시 달서구 장기동,27,749935,사업시설 유지ㆍ관리 서비스업,2025-01-01,,,4,0,0
2026-07,채현뷰티 주식회사,869870,1,대구광역시 달서구 월배로33길,대구광역시 달서구 진천동,27,525101,전자상거래 소매업,2024-11-14,,,4,0,0
2026-07,성보건설산업(주)/상용/화원 복합커뮤니티센터 건립 건축공사,220812,1,대구광역시 달성군 화원읍 비슬로,대구광역시 달성군 화원읍,27,451101,아파트 건설업,2024-11-27,,,3,1,0
2026-07,(주)한빛건설/일용/칠곡 경대병원역 공동주택 신축공사 중 철근콘크리트공사 1공구,502863,1,,대구광역시 북구 학정동,27,452102,유리 및 창호 공사업,2025-01-03,,,23,1,1
2026-07,(주)나무,743880,1,대구광역시 동구 율하동로,대구광역시 동구 신기동,27,451400,조경 건설업,2025-01-01,,,3,0,0
2026-07,주식회사 푸른소방,451880,1,대구광역시 달서구 성서로72길,대구광역시 달서구 이곡동,27,515090,기타 산업용 기계 및 장비 도매업,2024-12-26,,,6,0,0
2026-07,(주)이엔씨부강/일용/대구복현 주거환경개선사업 아파트 건립공사 중 철근콘크리트 공사,613812,2,,대구광역시 북구 복현동,27,452102,유리 및 창호 공사업,2024-12-30,,2026-06-08,0,0,0
2026-07,주식회사 민진클라루스,610880,1,대구광역시 동구 동대구로,대구광역시 동구 신천동,27,749921,그 외 기타 분류 안된 사업 지원 서비스업,2025-01-01,,,3,1,0
2026-07,주식회사 우성천,196870,1,대구광역시 동구 신덕로6길,대구광역시 동구 신평동,27,151102,가금류 가공 및 저장 처리업,2025-01-01,,,5,0,0
2026-07,율산개발(유)/대구위브더제니스상가,128811,1,대구광역시 수성구 달구벌대로,대구광역시 수성구 범어동,27,702005,주거용 부동산 관리업,2025-01-01,,,9,0,0
2026-07,테라랩 주식회사,475880,1,대구광역시 수성구 알파시티1로42길,대구광역시 수성구 대흥동,27,292907,그 외 기타 특수 목적용 기계 제조업,2024-12-01,,,12,1,0
2026-07,주식회사 영원바이오,864810,1,대구광역시 서구 국채보상로,대구광역시 서구 중리동,27,749921,그 외 기타 분류 안된 사업 지원 서비스업,2024-12-18,,,5,0,0
2026-07,유한회사 보광테크,868860,1,대구광역시 달서구 호산동로1길,대구광역시 달서구 호림동,27,292202,금속 절삭기계 제조업,2024-12-01,,,7,0,0
2026-07,(주)금강전설/상용/2025년 대구본부 남대구-고령지사권역 전문회사 A공사,513814,1,,대구광역시 달서구 갈산동,27,452125,일반 전기 공사업,2025-01-01,,,15,0,0
2026-07,스카이미디어 주식회사,174870,1,대구광역시 달서구 상화로,대구광역시 달서구 진천동,27,749907,전시  컨벤션 및 행사 대행업,2024-12-01,,,3,0,0
2026-07,주식회사 대철정공,568870,1,대구광역시 북구 노원로9길,대구광역시 북구 노원동3가,27,343001,자동차 엔진용 신품 부품 제조업,2025-01-01,,,4,0,0
2026-07,풍경채어린이집,889800,1,대구광역시 달성군 유가읍 테크노대로,대구광역시 달성군 유가읍,27,999999,BIZ_NO미존재사업장,2024-12-01,,,10,0,0
2026-07,주식회사 에스더블유에너지,388870,1,대구광역시 북구 한강로6길,대구광역시 북구 사수동,27,451300,산업 생산시설 종합 건설업,2024-11-01,,,9,0,1
2026-07,국공립 화원동화아이위시어린이집,302802,1,대구광역시 달성군 화원읍 비슬로510길,대구광역시 달성군 화원읍,27,999999,BIZ_NO미존재사업장,2025-01-01,,,11,0,0
2026-07,주식회사명전사/상용/25년 대구본부 서대구지사 전문회사 공사,503810,1,대구광역시 북구 원대로,대구광역시 북구 침산동,27,452104,배관 및 냉ㆍ난방 공사업,2025-01-01,,,17,0,3
2026-07,더리터 서문시장점,361020,2,대구광역시 중구 국채보상로,대구광역시 중구 동산동,27,552303,커피 전문점,2025-03-01,2026-06-01,2026-07-01,0,0,0
2026-07,지에스(GS)25대구상인역점,487410,2,대구광역시 달서구 월곡로,대구광역시 달서구 상인동,27,521992,체인화 편의점,2024-12-01,2026-06-01,2026-07-01,0,0,0
2026-07,주식회사 태산약품,771810,1,대구광역시 달서구 월배로5길,대구광역시 달서구 유천동,27,513992,그 외 기타 생활용품 도매업,2025-01-03,,,4,0,0
2026-07,주식회사 림(LIM Co.  Ltd.),568860,1,대구광역시 남구 봉덕로19길,대구광역시 남구 봉덕동,27,452106,도배  실내 장식 및 내장 목공사업,2024-12-20,,,3,0,0
2026-07,더바른한의원(침산),301951,1,대구광역시 북구 옥산로,대구광역시 북구 칠성동2가,27,851212,한의원,2024-12-23,,,12,0,0
2026-07,아니무스,211486,1,대구광역시 북구 태전로13길,대구광역시 북구 태전동,27,552301,제과점업,2024-12-21,,,11,1,1
2026-07,지성회계법인,766810,1,대구광역시 남구 대명로,대구광역시 남구 대명동,27,741202,공인회계사업,2024-12-10,,,28,0,1
2026-07,주식회사 알파교육,304851,1,대구광역시 달서구 조암남로32길,대구광역시 달서구 대천동,27,809005,일반 교과학원,2025-01-02,,,6,1,0
2026-07,티2050,365870,1,대구광역시 수성구 범어천로,대구광역시 수성구 범어동,27,742103,건축 설계 및 관련 서비스업,2024-12-06,,,4,0,0
2026-07,구립센텀화성파크드림어린이집,606821,1,대구광역시 서구 문화로,대구광역시 서구 평리동,27,999999,BIZ_NO미존재사업장,2024-12-01,,,15,1,1
2026-07,흑돈푸드,105351,2,대구광역시 북구 대현로,대구광역시 북구 대현동,27,552101,한식 일반 음식점업,2024-11-01,,2026-07-01,0,0,0
2026-07,대한불교조계종지보사,508826,2,대구광역시 군위군 군위읍 상곡길,대구광역시 군위군 군위읍,27,999999,BIZ_NO미존재사업장,2025-01-01,,2026-03-05,0,0,0
2026-07,주식회사 신조테크,658860,1,대구광역시 북구 한강로8길,대구광역시 북구 금호동,27,515010,그 외 기타 기계 및 장비 도매업,2025-01-02,,,5,1,0
2026-07,주식회사 명성비에스 대구공장,306851,1,대구광역시 서구 와룡로,대구광역시 서구 중리동,27,289302,일반 철물 제조업,2025-01-01,,,5,0,0
2026-07,（주）부성이엔씨/상용/25년 대구본부 동대구지사 저압 협력회사 B공사,502816,1,대구광역시 수성구 공경로,대구광역시 수성구 만촌동,27,742104,기타 엔지니어링 서비스업,2025-01-01,,,8,0,0
2026-07,(주)유신전력/상용/25년 대구본부 동대구지사 전문회사 공사,501811,1,대구광역시 수성구 무학로,대구광역시 수성구 상동,27,452104,배관 및 냉ㆍ난방 공사업,2025-01-01,,,15,2,0
2026-07,주식회사 리에너지,438870,1,대구광역시 달성군 논공읍 금강로10길,대구광역시 달성군 논공읍,27,311002,전동기 및 발전기 제조업,2025-01-09,,,3,0,0
2026-07,주식회사 씨엔케이네트워크,412860,1,대구광역시 동구 이노밸리로26길,대구광역시 동구 각산동,27,742104,기타 엔지니어링 서비스업,2024-12-02,,,45,5,1
2026-07,주식회사 신동의종합건설,221870,1,대구광역시 달서구 송현로,대구광역시 달서구 송현동,27,451108,사무ㆍ상업용 및 공공기관용 건물 건설업,2024-12-01,,,4,0,0
2026-07,동명야채,456250,1,대구광역시 북구 동암로,대구광역시 북구 읍내동,27,521100,슈퍼마켓,2024-12-01,,,10,0,0
2026-07,주식회사 신의공조플랜트,492860,1,대구광역시 북구 서변로21길,대구광역시 북구 서변동,27,452104,배관 및 냉ㆍ난방 공사업,2024-12-10,,,4,0,0
2026-07,주식회사 팀제이제이,633810,1,대구광역시 달서구 도원로,대구광역시 달서구 도원동,27,924305,체력 단련시설 운영업,2024-12-03,,,4,0,0
2026-07,사회적협동조합 사람과사람 맑음지사,764820,1,대구광역시 달서구 월암로4길,대구광역시 달서구 월성동,27,999999,BIZ_NO미존재사업장,2025-01-01,,,96,6,5
2026-07,시지장애인활동지원센터,673820,1,대구광역시 수성구 달구벌대로,대구광역시 수성구 매호동,27,999999,BIZ_NO미존재사업장,2025-01-01,,,59,3,1
2026-07,（주）두리건설/상용/대구 동인동 주상복합 철근 콘크리트공사,514811,1,,대구광역시 중구 동인동1가,27,452102,유리 및 창호 공사업,2025-01-20,,,6,0,0
2026-07,행복한 재활의학과의원,505962,1,대구광역시 수성구 달구벌대로,대구광역시 수성구 수성동1가,27,851202,일반의원,2024-12-23,,,12,1,1
2026-07,주식회사 뉴메리얼,564870,1,대구광역시 달서구 서당로9길,대구광역시 달서구 신당동,27,722000,응용 소프트웨어 개발 및 공급업,2025-01-01,,,4,1,0
2026-07,주식회사호텔폭스아트홀,292860,1,대구광역시 중구 동성로2길,대구광역시 중구 봉산동,27,551001,호텔업,2024-12-09,,,10,1,0
2026-07,샤브데이 류담,211520,2,대구광역시 북구 학정로,대구광역시 북구 구암동,27,552101,한식 일반 음식점업,2024-11-15,,2026-06-23,0,0,0
2026-07,위드테크,744270,1,대구광역시 달서구 성서로67길,대구광역시 달서구 갈산동,27,291911,그 외 기타 일반 목적용 기계 제조업,2024-12-01,,,13,1,0
2026-07,(주)해인환경,186810,1,대구광역시 달서구 월배로80길,대구광역시 달서구 송현동,27,900104,건설 폐기물 수집  운반업,2025-01-01,,,4,0,0
2026-07,(주)지디공조,561860,1,대구광역시 달서구 성서서로,대구광역시 달서구 신당동,27,281103,구조용 금속 판제품 및 공작물 제조업,2024-12-01,,,4,0,0
2026-07,(주)에이-프로,219860,1,대구광역시 달서구 성서공단북로,대구광역시 달서구 파호동,27,312000,배전반 및 전기 자동제어반 제조업,2025-01-01,,,6,0,0
2026-07,(주)선우,310870,1,대구광역시 달성군 구지면 달성2차2로,대구광역시 달성군 구지면,27,252400,플라스틱 창호 제조업,2024-11-01,,,10,0,1
2026-07,주식회사대산전력/상용/25년대구본부남대구지사협력사공사,514817,1,대구광역시 달서구 달구벌대로,대구광역시 달서구 이곡동,27,452104,배관 및 냉ㆍ난방 공사업,2025-01-01,,,18,0,0
2026-07,(주)포에스텍 대구공장,412851,1,대구광역시 달성군 논공읍 논공로,대구광역시 달성군 논공읍,27,252909,그 외 기타 플라스틱 제품 제조업,2025-01-01,,,3,0,0
2026-07,주식회사 에이원전력/상용/25년도 대구본부 직할 저압 협력회사 B공사,303816,1,대구광역시 서구 달서천로,대구광역시 서구 비산동,27,452104,배관 및 냉ㆍ난방 공사업,2025-01-01,,,12,1,0
2026-07,오퐁드부아,619850,1,대구광역시 달성군 가창면 주리2길,대구광역시 달성군 가창면,27,552101,한식 일반 음식점업,2025-01-01,,,5,0,0
2026-07,주왕산에프앤비,418851,1,대구광역시 동구 부동7길,대구광역시 동구 부동,27,151301,김치류 제조업,2025-01-01,,,14,4,0
2026-07,주식회사 에이치티파워,212880,1,대구광역시 달성군 논공읍 논공중앙로,대구광역시 달성군 논공읍,27,515070,전기용 기계ㆍ장비 및 관련 기자재 도매업,2024-12-02,,,3,0,0
2026-07,매호지역아동센터,644820,1,대구광역시 수성구 달구벌대로627길,대구광역시 수성구 매호동,27,999999,BIZ_NO미존재사업장,2025-01-07,,,4,0,0
2026-07,엘제이(LJ)무빙,155220,2,대구광역시 남구 자유5길,대구광역시 남구 대명동,27,630902,통관 대리 및 관련서비스업 / 화물 운송 중개  대리,2024-08-01,2026-05-01,2026-06-01,0,0,0
2026-07,(주)인앤컴-국립대구기상과학관,865810,1,대구광역시 동구 효동로2길,대구광역시 동구 효목동,27,749907,전시  컨벤션 및 행사 대행업,2025-01-01,,,10,0,0
2026-07,주식회사 로렌하우스,690860,1,대구광역시 중구 경상감영길,대구광역시 중구 동문동,27,552101,한식 일반 음식점업,2024-11-10,,,6,1,0
2026-07,온뜨레피움어린이집,436800,1,대구광역시 동구 아양로,대구광역시 동구 신암동,27,999999,BIZ_NO미존재사업장,2025-01-01,,,18,1,0
2026-07,주식회사 브러쉬테크(BRUSH TECH Co.  Ltd),274860,1,대구광역시 북구 검단공단로,대구광역시 북구 검단동,27,369903,비 및 솔 제조업,2024-10-01,,,6,0,0
2026-07,주식회사 민기상사,372810,1,대구광역시 수성구 고모로39길,대구광역시 수성구 고모동,27,511119,섬유  의복  신발 및 가죽제품 중개업 / 목재 및 건축,2025-01-01,,,6,0,0
2026-07,주식회사 진이앤씨,808860,1,대구광역시 북구 조야로,대구광역시 북구 조야동,27,452125,일반 전기 공사업,2025-01-09,,,4,0,0
2026-07,(주)케이엠티솔루션,650860,1,대구광역시 달서구 성서서로51길,대구광역시 달서구 신당동,27,312000,배전반 및 전기 자동제어반 제조업,2024-12-01,,,12,4,0
2026-07,주식회사 케이건설연구원/일용/소확행 나눔공유공간 삼국유사센터 진입로 확장공사,142870,2,,대구광역시 군위군 삼국유사면,27,452119,콘크리트 및 철근 공사업,2024-12-26,,2026-01-09,0,0,0
2026-07,주식회사 팀브로,445870,1,대구광역시 달서구 야외음악당로7길,대구광역시 달서구 성당동,27,722000,응용 소프트웨어 개발 및 공급업,2025-01-02,,,5,0,1
2026-07,주식회사　윈체/일용/대구 사일동 주상복합 PL창호 공사(확장분),303815,1,,대구광역시 중구 동성로2가,27,252302,제조 / 산업용강화플라스틱성형제품,2024-07-17,,,3,3,0
2026-07,(주)시그마종합건설/상용/신천우안처리분구(상동일원)우오수분류화 공사,514813,2,대구광역시 수성구 신천동로,대구광역시 수성구 상동,27,451104,기타 비주거용 건물 건설업,2025-02-10,,2026-04-22,0,0,0
2026-07,대흥에프앤비주식회사/상등카레,448860,1,대구광역시 중구 북성로,대구광역시 중구 북성로2가,27,512116,기타 가공식품 도매업,2024-11-01,,,5,0,2
2026-07,주식회사 예당종합건설/일용/안심3동 행정복지센터 신축공사,514819,2,대구광역시 동구 경안로,대구광역시 동구 동호동,27,451104,기타 비주거용 건물 건설업,2025-01-02,,2026-06-16,0,0,0
2026-07,(주)아산/상용/대구그린스타트업타운조성 건축공사,402817,1,대구광역시 북구 3공단로14길,대구광역시 북구 노원동3가,27,451200,기타 토목 시설물 건설업,2024-12-16,,,4,0,0
2026-07,연우테크,306086,1,대구광역시 달서구 성서공단북로69길,대구광역시 달서구 갈산동,27,251901,산업용 그 외 비경화 고무제품 제조업,2025-01-01,,,15,1,0
2026-07,주식회사 아이디온 한국협농,732810,1,대구광역시 달성군 하빈면 하빈로,대구광역시 달성군 하빈면,27,154904,수산식물 가공 및 저장 처리업,2025-01-01,,,11,0,0
2026-07,(주)다복건설/상용/군위읍 농촌중심지활성화사업(군위 세대희망 허브센터)건축공사(24년),838810,2,대구광역시 군위군 군위읍 동서1길,대구광역시 군위군 군위읍,27,451104,기타 비주거용 건물 건설업,2024-08-02,,2026-05-20,0,0,0
2026-07,산더미 미성돼지국밥 신월성점,131855,1,대구광역시 달서구 조암로,대구광역시 달서구 월성동,27,552101,한식 일반 음식점업,2024-12-23,,,6,1,0
2026-07,행복숲실버타운,702800,1,대구광역시 북구 칠곡중앙대로91길,대구광역시 북구 관음동,27,999999,BIZ_NO미존재사업장,2025-02-01,,,12,0,0
2026-07,행복숲노인복지센터,263800,1,대구광역시 북구 칠곡중앙대로91길,대구광역시 북구 관음동,27,999999,BIZ_NO미존재사업장,2025-02-01,,,13,3,0
2026-07,씨네마맥주대구본리장기점,239850,1,대구광역시 달서구 용산로,대구광역시 달서구 본리동,27,552101,한식 일반 음식점업,2024-12-10,,,5,0,2
2026-07,(주)에이치디엠텍,868810,1,대구광역시 수성구 동대구로,대구광역시 수성구 두산동,27,514912,기타 화학 물질 및 화학제품 도매업,2025-01-01,,,3,0,0
2026-07,명신전력(주)/상용/25년 경북본부 군위지사 저압 협력회사 공사,508811,1,대구광역시 군위군 군위읍 동산새길,대구광역시 군위군 군위읍,27,452125,일반 전기 공사업,2025-01-01,,,7,0,0
2026-07,주식회사 수성아이스링크,483860,1,대구광역시 수성구 용학로,대구광역시 수성구 상동,27,924310,그 외 기타 스포츠시설 운영업,2025-01-01,,,3,0,0
2026-07,꿈모아지역아동센터,884820,1,대구광역시 북구 태암로3길,대구광역시 북구 태전동,27,999999,BIZ_NO미존재사업장,2025-01-01,,,3,0,0
2026-07,주식회사 신원환경,333880,1,대구광역시 북구 동북로,대구광역시 북구 산격동,27,630903,화물 포장  검수 및 계량 서비스업,2025-01-01,,,3,0,0
2026-07,중구다함께돌봄센터 달성파크,764820,1,대구광역시 중구 달성로,대구광역시 중구 달성동,27,999999,BIZ_NO미존재사업장,2025-01-15,,,4,1,0
2026-07,주식회사 엠앤유,359860,1,대구광역시 중구 국채보상로,대구광역시 중구 동인동2가,27,743002,광고 대행업,2025-02-01,,,3,0,0
2026-07,(주)해도전력,495810,1,대구광역시 북구 칠곡중앙대로,대구광역시 북구 태전동,27,515070,전기용 기계ㆍ장비 및 관련 기자재 도매업,2025-02-10,,,5,1,0
2026-07,경북대학교 데이터기반지능형모빌리티ICT연구센터,511828,1,대구광역시 북구 대학로,대구광역시 북구 산격동,27,999999,BIZ_NO미존재사업장,2024-12-01,,,3,0,0
2026-07,(주)이엔씨부강/상용/대구복현 주거환경개선사업 아파트 건립공사 중 철근콘크리트공사,613812,2,,대구광역시 북구 복현동,27,452102,유리 및 창호 공사업,2024-12-30,,2026-06-08,0,0,0
2026-07,주식회사 마켓토마토,823870,1,대구광역시 수성구 지범로,대구광역시 수성구 지산동,27,521100,슈퍼마켓,2024-11-13,,,3,0,1
2026-07,주식회사 바른약품,667810,1,대구광역시 달서구 갈밭로,대구광역시 달서구 대곡동,27,513311,의약품 도매업,2025-01-01,,,6,0,0
2026-07,(주)대정유통,881880,1,대구광역시 달서구 갈밭로12길,대구광역시 달서구 대곡동,27,512272,조미료 도매업,2024-12-11,,,3,0,0
2026-07,주식회사 애드코드,835870,1,대구광역시 남구 큰골길,대구광역시 남구 대명동,27,743005,그 외 기타 광고 관련 서비스업,2024-12-01,,,26,3,0
2026-07,푸르지오바움어린이집,361800,1,대구광역시 남구 이천로19길,대구광역시 남구 이천동,27,999999,BIZ_NO미존재사업장,2025-01-02,,,12,0,0
2026-07,한울사회적협동조합 명곡지역아동센터,640820,1,대구광역시 달성군 화원읍 명천로,대구광역시 달성군 화원읍,27,999999,BIZ_NO미존재사업장,2025-01-01,,,4,0,0
2026-07,주식회사 피플라,574810,1,대구광역시 달서구 달구벌대로,대구광역시 달서구 두류동,27,523321,가전제품 소매업,2025-01-22,,,3,1,0
2026-07,에스피에스텍주식회사,645870,1,대구광역시 달서구 달서대로,대구광역시 달서구 신당동,27,321001,그 외 기타 전자 부품 제조업,2025-01-01,,,4,0,0
2026-07,정안에프앤아이 주식회사,270870,2,대구광역시 달서구 월서로,대구광역시 달서구 월성동,27,749913,신용 조사 및 추심 대행업,2025-01-17,2026-04-01,2026-07-01,0,0,0
2026-07,럭키타올자수,514245,2,대구광역시 달성군 현풍읍 현풍중앙로,대구광역시 달성군 현풍읍,27,172102,자수제품 및 자수용 재료 제조업,2025-01-01,,2026-07-01,0,0,1
2026-07,선호이앤씨주식회사/상용/25년 대구본부 동대구지사 저압 협력회사 A공사,502819,1,대구광역시 동구 율하동로23길,대구광역시 동구 율하동,27,452104,배관 및 냉ㆍ난방 공사업,2025-01-01,,,10,1,0
2026-07,온빛사회적협동조합,845820,1,대구광역시 중구 국채보상로,대구광역시 중구 하서동,27,930914,노인 양로 복지시설 운영업,2025-01-01,,,34,2,3
2026-07,시민목욕탕,567370,2,대구광역시 중구 달성공원로,대구광역시 중구 대신동,27,930902,욕탕업,2025-01-07,,2026-06-01,0,0,1
2026-07,주식회사 물결(Mulgyeol Co. Ltd.),240880,1,대구광역시 중구 동성로2길,대구광역시 중구 삼덕동1가,27,552101,한식 일반 음식점업,2025-04-01,,,4,0,0
2026-07,사회적협동조합 우림,453820,1,대구광역시 북구 원대로,대구광역시 북구 고성동3가,27,749101,임시 및 일용 인력 공급업,2025-01-01,,,25,2,0
2026-07,주식회사 태건/상용/25년경북본부 군위지사 전문회사공사,503860,1,대구광역시 군위군 산성면 화전2길,대구광역시 군위군 산성면,27,452126,내부 전기배선 공사업,2025-01-01,,,17,0,0
2026-07,주식회사필명공사/상용/25년 대구본부 남대구지사 저압 협력회사 A공사,514815,1,,대구광역시 달성군 화원읍,27,452104,배관 및 냉ㆍ난방 공사업,2025-01-01,,,10,0,0
2026-07,(주)에이스네트웍 대구지점,386850,1,대구광역시 서구 달서로26길,대구광역시 서구 비산동,27,515060,통신ㆍ방송장비 및 부품 도매업,2025-01-02,,,10,0,0
2026-07,화목한재활주간보호센터,789800,1,대구광역시 달성군 화원읍 사문진로,대구광역시 달성군 화원읍,27,999999,BIZ_NO미존재사업장,2025-01-14,,,17,0,0
2026-07,（주）서울산업개발/일용/대명자이그랜드시티 중 도배공사,501812,2,,대구광역시 남구 대명동,27,452107,도배  실내 장식 및 내장 목공사업,2025-01-18,,2026-06-01,0,0,0
2026-07,주식회사JID코퍼레이션,423810,1,대구광역시 수성구 알파시티1로42길,대구광역시 수성구 대흥동,27,452106,도배  실내 장식 및 내장 목공사업,2025-01-20,,,5,0,0
2026-07,디에스테크,793070,1,대구광역시 달성군 논공읍 비슬로357길,대구광역시 달성군 논공읍,27,343000,그 외 자동차용 신품 부품 제조업,2025-01-01,,,11,1,0
2026-07,주식회사 헬프모기지론,633860,1,대구광역시 수성구 희망로,대구광역시 수성구 황금동,27,659203,그 외 기타 여신 금융업,2025-01-01,,,3,0,0
2026-07,(주) 진경지티아이,121864,1,대구광역시 북구 유통단지로,대구광역시 북구 산격동,27,452128,내부 통신배선 공사업,2025-01-01,,,4,0,0
2026-07,주식회사 티케이네트웍스,243860,1,대구광역시 중구 중앙대로,대구광역시 중구 남산동,27,523323,통신기기 소매업,2025-01-01,,,8,0,0
2026-07,(주)보성설비/일용/대구복현건립공사 중 기계설비공사,514810,1,대구광역시 북구 경대로19길,대구광역시 북구 복현동,27,452104,배관 및 냉ㆍ난방 공사업,2025-02-07,,,4,3,0
2026-07,주식회사 에이치에스로지스(HSLOGIS Co. Ltd.),275870,1,대구광역시 동구 신덕로,대구광역시 동구 신평동,27,512282,낙농품 및 동ㆍ식물성 유지 도매업,2025-02-01,,,4,0,0
2026-07,향아축산물,859850,1,대구광역시 달서구 구마로12길,대구광역시 달서구 본동,27,522020,육류 소매업,2025-01-01,,,5,0,0
2026-07,주식회사 골드메디칼,302860,1,대구광역시 중구 중앙대로,대구광역시 중구 남산동,27,515081,정밀 기기 및 과학 기기 도매업,2025-01-01,,,3,0,0
2026-07,주식회사모둠,267810,1,대구광역시 달서구 성서서로55길,대구광역시 달서구 신당동,27,292601,산업용 섬유 세척  염색  정리 및 가공 기계 제조업,2024-11-11,,,8,5,0
2026-07,피크이엔씨(주)-(상용)25~26 대구본부 직할 지중송전 협력회사 공사(구 지중송전위탁정비,643810,1,대구광역시 북구 원대로,대구광역시 북구 고성동2가,27,452104,배관 및 냉ㆍ난방 공사업,2025-01-01,,,10,0,0
2026-07,사단법인효경(효경노인복지센터),504829,1,대구광역시 달성군 구지면 창한로,대구광역시 달성군 구지면,27,999999,BIZ_NO미존재사업장,2025-01-01,,,11,0,0
2026-07,주식회사유니온테크/일용/대구국가산단 A7-1BL 아파트 정보통신공사 1공구,514814,1,,대구광역시 달성군 구지면,27,452104,배관 및 냉ㆍ난방 공사업,2025-01-06,,,3,1,0
2026-07,두호메디칼,763150,2,대구광역시 동구 금강로21길,대구광역시 동구 괴전동,27,515080,의료 기기 도매업,2025-01-01,2026-05-01,2026-06-01,0,0,0
2026-07,나비드에프앤비 주식회사,218880,1,대구광역시 중구 공평로,대구광역시 중구 삼덕동2가,27,552101,한식 일반 음식점업,2025-01-01,,,9,0,8
2026-07,주식회사 카이로스아이엔씨,216812,1,대구광역시 수성구 동대구로3길,대구광역시 수성구 두산동,27,515060,통신ㆍ방송장비 및 부품 도매업,2025-01-17,,,22,0,0
2026-07,주식회사 정도엔지니어링(대구지점),685850,1,대구광역시 서구 와룡로72길,대구광역시 서구 중리동,27,742110,환경 관련 엔지니어링 서비스업,2025-01-01,,,4,0,1
2026-07,주식회사 라인오토텍,886880,1,대구광역시 달성군 구지면 국가산단대로32길,대구광역시 달성군 구지면,27,343000,그 외 자동차용 신품 부품 제조업,2025-01-01,,,21,1,1
2026-07,주식회사 네모네모 (NEMONEMO Corp.),292860,2,대구광역시 수성구 화랑로,대구광역시 수성구 만촌동,27,722000,응용 소프트웨어 개발 및 공급업,2025-03-01,,2026-07-06,0,0,1
2026-07,주식회사 위드하이텍,533810,1,대구광역시 달서구 성서공단로21길,대구광역시 달서구 갈산동,27,343000,그 외 자동차용 신품 부품 제조업,2025-02-01,,,17,0,2
2026-07,우리관리주식회사/장기초록나라,114812,1,대구광역시 달서구 한들로,대구광역시 달서구 장기동,27,749935,사업시설 유지ㆍ관리 서비스업,2025-02-01,,,6,0,0
2026-07,（주）유비텍/상용/대구도시철도2호선열차무선설비(LTE-R)구매설치,502860,1,대구광역시 달서구 월배로,대구광역시 달서구 상인동,27,515050,컴퓨터 및 주변장치  소프트웨어 도매업,2024-12-27,,,8,0,0
2026-07,달밤어묵 월성직영점,161850,2,대구광역시 달서구 조암남로14길,대구광역시 달서구 월성동,27,552101,한식 일반 음식점업,2024-12-01,,2026-07-01,0,0,0
2026-07,대보건설 주식회사/일용/경북청도 및 대구연호A-3BL아파트 건설공사,313810,1,대구광역시 수성구 달구벌대로576길,대구광역시 수성구 연호동,27,451205,도로 건설업,2024-12-31,,,8,2,0
2026-07,주식회사지슬롭이엔씨/상용/대구대공원 주거단지 조성공사 중 토공사,764860,1,대구광역시 수성구 미술관로,대구광역시 수성구 삼덕동,27,452110,토공사업,2025-01-10,,,3,0,0
2026-07,주식회사 청운지엠티,782880,1,대구광역시 동구 신평로,대구광역시 동구 용계동,27,319002,그 외 기타 전기장비 제조업,2025-01-25,,,12,0,0
2026-07,(주)오늘,630870,1,대구광역시 북구 구리로,대구광역시 북구 국우동,27,552101,한식 일반 음식점업,2025-01-02,,,7,0,1
2026-07,대천점쓰담수학학원,615984,1,대구광역시 달서구 조암로,대구광역시 달서구 유천동,27,809005,일반 교과학원,2024-12-01,,,10,1,1
2026-07,주식회사한나래,896880,1,대구광역시 수성구 충의로,대구광역시 수성구 만촌동,27,515080,의료 기기 도매업,2025-01-01,,,3,0,0
2026-07,주식회사 주니웰컴퍼니,665810,1,대구광역시 동구 부동길,대구광역시 동구 부동,27,242402,치약  비누 및 기타 세제 제조업,2025-01-01,,,8,0,0
2026-07,대구 시원한방병원,842930,1,대구광역시 동구 신암로,대구광역시 동구 신암동,27,851103,한방병원,2025-01-01,,,40,1,3
